latitude,longitude,location_name,location_addresstype,location_boundingbox,location_class,location_display_name,location_importance,location_lat,location_lon,location_osm_id,location_place_id,location_place_rank,address_city_district,address_county,address_municipality,address_road,address_village,address_hamlet,altitude
27.98965,86.2037,Bigu-01,tourism,"['27.9847896', '27.9848896', '86.2072591', '86.2073591'] ",tourism,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",4.00007629510493E-05,27.9848396,86.2073091,3526234972,224300504,30,Bigu-01,दोलखा,Bigu,,,,2456
27.9916,86.1961,Bigu-01,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619'] ",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",0.160040000762951,27.9950545,86.1593897722516,6743653,224133807,18,Bigu-01,दोलखा,Bigu,,,,2631
27.9975,86.193,Bigu-01,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619'] ",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",0.160040000762951,27.9950545,86.1593897722516,6743653,224133807,18,Bigu-01,दोलखा,Bigu,,,,2578
28.0084666666667,86.1919,Bigu-01,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619'] ",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",0.160040000762951,27.9950545,86.1593897722516,6743653,224133807,18,Bigu-01,दोलखा,Bigu,,,,2647
28.0164,86.1894,Bigu-01,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619'] ",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",0.160040000762951,27.9950545,86.1593897722516,6743653,224133807,18,Bigu-01,दोलखा,Bigu,,,,2918
28.0223,86.1873,Bigu-01,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619'] ",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",0.160040000762951,27.9950545,86.1593897722516,6743653,224133807,18,Bigu-01,दोलखा,Bigu,,,,2874
28.0266,86.1849,Bigu-01,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619'] ",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",0.160040000762951,27.9950545,86.1593897722516,6743653,224133807,18,Bigu-01,दोलखा,Bigu,,,,2950
28.03255,86.1811,Bigu-01,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619'] ",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",0.160040000762951,27.9950545,86.1593897722516,6743653,224133807,18,Bigu-01,दोलखा,Bigu,,,,3146
28.0402,86.1728,Bigu-01,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619'] ",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",0.160040000762951,27.9950545,86.1593897722516,6743653,224133807,18,Bigu-01,दोलखा,Bigu,,,,3238
28.0468,86.1678,,aeroway,"['28.0475033', '28.0476033', '86.1696212', '86.1697212'] ",aeroway,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",4.00007629510493E-05,28.0475533,86.1696712,3524370768,224096479,30,Bigu-01,दोलखा,Bigu,,,,3282
28.052,86.1637,Shelters,amenity,"['28.0566778', '28.0571891', '86.1637213', '86.1642035'] ",amenity,"Shelters, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                           ",4.00007629510493E-05,28.05701915,86.1639573291339,345787838,224728335,30,Bigu-01,दोलखा,Bigu,,,,3347
28.0594,86.1639,Shelters,amenity,"['28.0566778', '28.0571891', '86.1637213', '86.1642035'] ",amenity,"Shelters, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                           ",4.00007629510493E-05,28.05701915,86.1639573291339,345787838,224728335,30,Bigu-01,दोलखा,Bigu,,,,3377
28.0649,86.164,Shelters,amenity,"['28.0689828', '28.0701280', '86.1626398', '86.1632825'] ",amenity,"Shelters, small path, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                               ",4.00007629510493E-05,28.0696847,86.1629716852219,345787840,225569621,30,Bigu-01,दोलखा,Bigu,small path,,,3388
28.0713,86.1621,Shelters,amenity,"['28.0689828', '28.0701280', '86.1626398', '86.1632825'] ",amenity,"Shelters, small path, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                               ",4.00007629510493E-05,28.0696847,86.1629716852219,345787840,225569621,30,Bigu-01,दोलखा,Bigu,small path,,,3602
28.0803666666667,86.1652,Bigu-01,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619'] ",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",0.160040000762951,27.9950545,86.1593897722516,6743653,224133807,18,Bigu-01,दोलखा,Bigu,,,,3523
28.09,86.1656,,amenity,"['28.0914923', '28.0915627', '86.1666212', '86.1667020'] ",amenity,"small path, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                         ",4.00007629510493E-05,28.0915275,86.1666616033157,344532082,224521771,30,Bigu-01,दोलखा,Bigu,small path,,,3568
28.0986,86.1663,Bigu-01,amenity,"['28.0914923', '28.0915627', '86.1666212', '86.1667020'] ",amenity,"small path, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                         ",4.00007629510493E-05,28.0915275,86.1666616033157,344532082,224521771,30,Bigu-01,दोलखा,Bigu,small path,,,3666
28.10655,86.16855,Lapchi,hamlet,"['28.1003469', '28.1403469', '86.1445254', '86.1845254'] ",place,"Lapchi, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                             ",0.133373334096284,28.1203469,86.1645254,12137942864,226829066,20,Bigu-01,दोलखा,Bigu,,,Lapchi,3781
28.1181833333333,86.1668333333333,Chöra Gepel Ling,amenity,"['28.1003469', '28.1403469', '86.1445254', '86.1845254'] ",amenity,"Lapchi, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                             ",4.00007629510493E-05,28.1203469,86.1645254,12137942864,226829066,30,Bigu-01,दोलखा,Bigu,small path,,Lapchi,3784
28.1204333333333,86.1821333333333,Lapchi,hamlet,"['28.1003469', '28.1403469', '86.1445254', '86.1845254'] ",place,"Lapchi, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                             ",0.133373334096284,28.1203469,86.1645254,12137942864,226829066,20,Bigu-01,दोलखा,Bigu,,,Lapchi,3899
28.1263,86.1894,Bigu-01,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619'] ",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",0.160040000762951,27.9950545,86.1593897722516,6743653,224133807,18,Bigu-01,दोलखा,Bigu,,,,4096
28.1301,86.1972,Nepal- China Boundary Pillar No. 58,historic,"['28.1345185', '28.1346185', '86.2009750', '86.2010750'] ",historic,"Nepal- China Boundary Pillar No. 58, small path, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                    ",4.24681467917451E-05,28.1345685,86.201025,9211398867,225365426,30,Bigu-01,दोलखा,Bigu,small path,,,4073
28.1337,86.204,Nepal- China Boundary Pillar No. 59,historic,"['28.1340742', '28.1341742', '86.2037359', '86.2038359'] ",historic,"Nepal- China Boundary Pillar No. 59, small path, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                    ",4.24681467917451E-05,28.1341242,86.2037859,9211398868,224003846,30,Bigu-01,दोलखा,Bigu,small path,,,4133
28.1249,86.1565,Lapchi,hamlet,"['28.1003469', '28.1403469', '86.1445254', '86.1845254'] ",place,"Lapchi, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                             ",0.133373334096284,28.1203469,86.1645254,12137942864,226829066,20,Bigu-01,दोलखा,Bigu,,,Lapchi,3925
28.1318,86.1536,Nepal- China Boundary Pillar No. 56,historic,"['28.1314822', '28.1315822', '86.1535485', '86.1536485'] ",historic,"Nepal- China Boundary Pillar No. 56, small path, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                    ",4.24681467917451E-05,28.1315322,86.1535985,9211398865,225313863,30,Bigu-01,दोलखा,Bigu,small path,,,4081
27.9638833333333,85.829525,Phakchue kharka,isolated_dwelling,"['27.9779334', '27.9780334', '85.8295796', '85.8296796'] ",place,"Phakchue kharka, Jugal-03, Kyansing, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                   ",0.106716668192569,27.9779834,85.8296296,8097788311,223193308,22,Jugal-03,सिन्धुपाल्चोक,Jugal,Jugal Himal Trek Route,Kyansing,,2655
27.7474714285714,85.8086142857143,NH34,road,"['27.7332891', '27.7490027', '85.7805571', '85.8119457'] ",highway,"NH34, Balefi-05, Kothe, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                               ",0.0533833348592354,27.7468458020452,85.8040800338655,517921412,224011435,26,Balefi-05,सिन्धुपाल्चोक,Balefi,NH34,Kothe,Jalbari,713
27.7506,85.79365,Kothe Binjel Dhuskot sadak,road,"['27.7441475', '27.7744932', '85.7800012', '85.8079577'] ",highway,"Kothe Binjel Dhuskot sadak, Dadagau, Balefi-05, Kothe, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                ",0.0533833348592354,27.7511821,85.7971337,341190686,223074118,26,Balefi-05,सिन्धुपाल्चोक,Balefi,Kothe Binjel Dhuskot sadak,Kothe,Dadagau,1062
27.7562,85.791,,road,"['27.7550121', '27.7607539', '85.7902804', '85.7935287'] ",highway,"Adhamara, Balefi-05, Binjel, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                          ",0.0533833348592354,27.755267441822,85.7906107136922,341324613,223428026,26,Balefi-05,सिन्धुपाल्चोक,Balefi,,Binjel,Adhamara,1214
27.7603,85.7814333333333,,road,"['27.7465066', '27.7749619', '85.7751801', '85.7994533'] ",highway,"Adhamara, Balefi-05, Kothe, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                           ",0.0533833348592354,27.7568833,85.7847566,328189314,222528596,26,Balefi-05,सिन्धुपाल्चोक,Balefi,,Kothe,Adhamara,1138
27.76905,85.7757,,road,"['27.7465066', '27.7749619', '85.7751801', '85.7994533'] ",highway,"Adhamara, Balefi-04, Kothe, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                           ",0.0533833348592354,27.7688685,85.7783476,328189314,222528596,26,Balefi-04,सिन्धुपाल्चोक,Balefi,,Kothe,Adhamara,1137
27.7763,85.7732,,road,"['27.7726172', '27.7771184', '85.7657307', '85.7725724'] ",highway,"Kerabari, Balefi-04, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                  ",0.0533833348592354,27.7755281,85.7725724,340445754,224393115,26,Balefi-04,सिन्धुपाल्चोक,Balefi,,,Kerabari,1176
27.7734,85.7663,,road,"['27.7726172', '27.7771184', '85.7657307', '85.7725724'] ",highway,"Kerabari, Balefi-04, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                  ",0.0533833348592354,27.7732539958094,85.7660130901778,340445754,224393115,26,Balefi-04,सिन्धुपाल्चोक,Balefi,,,Kerabari,796
27.7783,85.7655,23DR013,road,"['27.7781229', '27.7786161', '85.7639852', '85.7654995'] ",highway,"23DR013, Naubise, Balefi-02, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                          ",0.0533833348592354,27.7784333685309,85.7654364624387,342726252,223857542,26,Balefi-02,सिन्धुपाल्चोक,Balefi,23DR013,,Naubise,778
27.7864,85.7635,23DR015,road,"['27.7326908', '27.8011226', '85.7636834', '85.7816464'] ",highway,"23DR015, Balefi-02, Bokse, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                            ",0.0533833348592354,27.7865721,85.7641812,316953818,224609123,26,Balefi-02,सिन्धुपाल्चोक,Balefi,23DR015,Bokse,,774
27.7948,85.7636,23DR015,road,"['27.7326908', '27.8011226', '85.7636834', '85.7816464'] ",highway,"23DR015, Balefi-02, Bokse, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                            ",0.0533833348592354,27.7942446595282,85.7643178512333,316953818,224609123,26,Balefi-02,सिन्धुपाल्चोक,Balefi,23DR015,Bokse,,780
27.8131,85.7691,23DR015,road,"['27.8090310', '27.8245023', '85.7680482', '85.7710084'] ",highway,"23DR015, Jalbire, Balefi-01, Bokse, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                   ",0.0533833348592354,27.8131018528145,85.7690922381165,340832671,224700848,26,Balefi-01,सिन्धुपाल्चोक,Balefi,23DR015,Bokse,Jalbire,853
27.8177,85.7726,,road,"['27.8147522', '27.8239392', '85.7725073', '85.7771458'] ",highway,"Jalbire, Balefi-01, Simle, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                            ",0.0533833348592354,27.8177228463112,85.7726667815251,942366033,224136222,26,Balefi-01,सिन्धुपाल्चोक,Balefi,,Simle,Jalbire,957
27.8238,85.7753,,road,"['27.8147522', '27.8239392', '85.7725073', '85.7771458'] ",highway,"Jalbire, Balefi-01, Simle, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                            ",0.0533833348592354,27.8231912,85.775728,942366033,224136222,26,Balefi-01,सिन्धुपाल्चोक,Balefi,,Simle,Jalbire,1042
27.833725,85.77545,23DR015,road,"['27.8296814', '27.8363527', '85.7756935', '85.7808325'] ",highway,"Balefi-01, Simle, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                     ",0.0533833348592354,27.8296882,85.7773162,340832665,224532631,26,Balefi-01,सिन्धुपाल्चोक,Balefi,23DR015,Simle,बरम्ची,950
27.8448,85.7731,,road,"['27.8388554', '27.8447297', '85.7733100', '85.7815288'] ",highway,"Ramche, Jugal-05, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                      ",0.0533833348592354,27.8432588,85.773356,340471732,224303141,26,Jugal-05,सिन्धुपाल्चोक,Jugal,,,Ramche,1009
27.8495,85.7701,23DR015,road,"['27.8421384', '27.8546963', '85.7659096', '85.7736109'] ",highway,"23DR015, Chyandanda, Jugal-05, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                         ",0.0533833348592354,27.8493350641703,85.770152311737,340472156,225986434,26,Jugal-05,सिन्धुपाल्चोक,Jugal,23DR015,,Chyandanda,930
27.8541,85.7663,23DR015,road,"['27.8421384', '27.8546963', '85.7659096', '85.7736109'] ",highway,"23DR015, Chyandanda, Jugal-05, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                         ",0.0533833348592354,27.8541171984852,85.7663998377474,340472156,225986434,26,Jugal-05,सिन्धुपाल्चोक,Jugal,23DR015,,Chyandanda,967
27.858,85.7621,23DR015,road,"['27.8546963', '27.8595986', '85.7623562', '85.7659096'] ",highway,"23DR015, Chyandanda, Jugal-05, Chanaute, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                               ",0.0533833348592354,27.8584797060262,85.7628069351965,340473624,223735362,26,Jugal-05,सिन्धुपाल्चोक,Jugal,23DR015,Chanaute,Chyandanda,965
27.86285,85.75635,23DR015,road,"['27.8642241', '27.8866324', '85.7577726', '85.7631821'] ",highway,"23DR015, Chyandanda, Jugal-05, Chanaute, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                               ",0.0533833348592354,27.8653526569241,85.7595474551109,340473925,223862487,26,Jugal-05,सिन्धुपाल्चोक,Jugal,23DR015,Chanaute,Chyandanda,966
27.8681,85.7519,Kipche,hamlet,"['27.8470053', '27.8870053', '85.7244708', '85.7644708'] ",place,"Kipche, Jugal-02, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                      ",0.133383334859236,27.8670053,85.7444708,3407191509,223733944,20,Jugal-02,सिन्धुपाल्चोक,Jugal,,,Kipche,1127
27.8768,85.7555,23DR015,road,"['27.8642241', '27.8866324', '85.7577726', '85.7631821'] ",highway,"23DR015, Chyandanda, Jugal-05, Chanaute, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                               ",0.0533833348592354,27.8747257,85.7581898,340473925,223862487,26,Jugal-05,सिन्धुपाल्चोक,Jugal,23DR015,Chanaute,Chyandanda,1029
27.8856,85.7548,23DR015,road,"['27.8642241', '27.8866324', '85.7577726', '85.7631821'] ",highway,"23DR015, Chyandanda, Jugal-05, Chanaute, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                               ",0.0533833348592354,27.8852992,85.7602281,340473925,223862487,26,Jugal-05,सिन्धुपाल्चोक,Jugal,23DR015,Chanaute,Chyandanda,1174
27.8941,85.754,Jugal Pra V,amenity,"['27.8962258', '27.8969112', '85.7580942', '85.7587455'] ",amenity,"Jugal Pra V, 23DR015, Jugal-04, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                        ",5.00015259021442E-05,27.8965685,85.75841985,508608410,224053893,30,Jugal-04,सिन्धुपाल्चोक,Jugal,23DR015,,,1162
27.902,85.7615,23DR015,road,"['27.8977746', '27.9028136', '85.7627301', '85.7669422'] ",highway,"23DR015, Jugal-04, Ghunga, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                             ",0.0533833348592354,27.8999491131646,85.7641567451483,340751142,226497405,26,Jugal-04,सिन्धुपाल्चोक,Jugal,23DR015,Ghunga,,1120
27.8974,85.7618,23DR015,road,"['27.8866324', '27.8981477', '85.7608357', '85.7631821'] ",highway,"23DR015, Jugal-04, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                     ",0.0533833348592354,27.8974314801584,85.7617581978298,340426015,224537724,26,Jugal-04,सिन्धुपाल्चोक,Jugal,23DR015,,,1149
27.892,85.7669,23DR018,road,"['27.8866324', '27.8945125', '85.7615995', '85.7726493'] ",highway,"23DR018, Jugal-04, Ghunga, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                             ",0.0533833348592354,27.892089956355,85.7672011039105,341039385,224179515,26,Jugal-04,सिन्धुपाल्चोक,Jugal,23DR018,Ghunga,,1394
27.88785,85.7746,23DR018,road,"['27.8862300', '27.8938598', '85.7723435', '85.7864567'] ",highway,"23DR018, डल्ले पोखरी, Jugal-04, Ghunga, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                  ",0.0533833348592354,27.8882550777321,85.7741528148445,340733932,223855768,26,Jugal-04,सिन्धुपाल्चोक,Jugal,23DR018,Ghunga,,1566
27.891,85.7859,23DR018,road,"['27.8862300', '27.8938598', '85.7723435', '85.7864567'] ",highway,"23DR018, डल्ले पोखरी, Jugal-04, Ghunga, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                  ",0.0533833348592354,27.8908599763587,85.7858985608354,340733932,223855768,26,Jugal-04,सिन्धुपाल्चोक,Jugal,23DR018,Ghunga,,1753
27.896,85.7799,Kalidevi Ma Vi,amenity,"['27.8955277', '27.8963347', '85.7782315', '85.7789540'] ",amenity,"Kalidevi Ma Vi, 23DR018, Pantan, Jugal-04, Ghunga, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                     ",5.00015259021442E-05,27.8958867,85.7786181593136,508608763,223425965,30,Jugal-04,सिन्धुपाल्चोक,Jugal,23DR018,Ghunga,Pantan,1772
27.8965,85.7696,23DR018,road,"['27.8866324', '27.8945125', '85.7615995', '85.7726493'] ",highway,"23DR018, Jugal-04, Ghunga, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                             ",0.0533833348592354,27.8944155,85.7661044,341039385,224179515,26,Jugal-04,सिन्धुपाल्चोक,Jugal,23DR018,Ghunga,,1429
27.9034,85.7697,23DR015,road,"['27.9028136', '27.9053647', '85.7669422', '85.7691426'] ",highway,"23DR015, Jugal-04, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                     ",0.0533833348592354,27.9040914,85.7681995,340751408,224300612,26,Jugal-04,सिन्धुपाल्चोक,Jugal,23DR015,,,1256
27.91315,85.77825,Gautam Pra V,amenity,"['27.9109921', '27.9115538', '85.7783904', '85.7790409'] ",amenity,"Gautam Pra V, 23DR015, Paku, Jugal-03, Pangarpu, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                       ",5.00015259021442E-05,27.911273,85.7787156560098,945938709,224887522,30,Jugal-03,सिन्धुपाल्चोक,Jugal,23DR015,Pangarpu,Paku,1243
27.9193,85.782,23DR015,road,"['27.9160066', '27.9209706', '85.7756834', '85.7867211'] ",highway,"23DR015, Jugal-03, Pangarpu, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                           ",0.0533833348592354,27.9174823,85.7819796,899471914,224391223,26,Jugal-03,सिन्धुपाल्चोक,Jugal,23DR015,Pangarpu,,1610
27.9173,85.7884,,road,"['27.8941409', '27.9205543', '85.7861165', '85.8080210'] ",highway,"Tapgau, Jugal-03, Pangarpu, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                            ",0.0533833348592354,27.9172531586681,85.7880872292411,899093674,222879332,26,Jugal-03,सिन्धुपाल्चोक,Jugal,,Pangarpu,Tapgau,1834
27.9219,85.789,,road,"['27.9214698', '27.9274415', '85.7869160', '85.7888726'] ",highway,"Jugal-03, Pangarpu, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                    ",0.0533833348592354,27.922059359161,85.7885309957613,939446612,225793824,26,Jugal-03,सिन्धुपाल्चोक,Jugal,,Pangarpu,,1775
27.92975,85.7893,,road,"['27.9214698', '27.9274415', '85.7869160', '85.7888726'] ",highway,"Jugal-03, Pangarpu, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                    ",0.0533833348592354,27.9267763,85.7878747,939446612,225793824,26,Jugal-03,सिन्धुपाल्चोक,Jugal,,Pangarpu,,1824
27.9404,85.7911333333333,,road,"['27.9274415', '27.9442892', '85.7869160', '85.7950141'] ",highway,"Jugal-03, Bolde, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                       ",0.0533833348592354,27.9368102003004,85.7899411494834,899471893,222518687,26,Jugal-03,सिन्धुपाल्चोक,Jugal,,Bolde,,1668
27.94875,85.79975,Streusiedlung,road,"['27.9274415', '27.9442892', '85.7869160', '85.7950141'] ",highway,"Jugal-03, Bolde, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                       ",0.0533833348592354,27.9441722,85.7950141,899471893,222518687,26,Jugal-03,सिन्धुपाल्चोक,Jugal,,Bolde,,1548
27.9572,85.79795,Streusiedlung,locality,"['27.9318178', '27.9518178', '85.7904524', '85.8104524'] ",place,"Streusiedlung, Jugal-03, Bolde, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                        ",0.0667166681925688,27.9418178,85.8004524,3491100254,223688391,25,Jugal-03,सिन्धुपाल्चोक,Jugal,Jugal Himal Trek Route,Bolde,,1991
27.9631,85.8026,Kyablunthang Ni Ma V,amenity,"['27.9632659', '27.9633659', '85.8026115', '85.8027115'] ",amenity,"Kyablunthang Ni Ma V, Jugal Himal Trek Route, Phakchue kharka, Jugal-03, Kyansing, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                     ",5.00015259021442E-05,27.9633159,85.8026615,4978731221,225984553,30,Jugal-03,सिन्धुपाल्चोक,Jugal,Jugal Himal Trek Route,Kyansing,,1878
27.9649,85.8099,Gamphāthāng,village,"['27.9441043', '27.9841043', '85.7845692', '85.8245692'] ",place,"Gamphāthāng, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                           ",0.146716668192569,27.9641043,85.8045692,3407187344,224391151,19,,सिन्धुपाल्चोक,Jugal,,Gamphāthāng,,1948
27.9671,85.8173,Phakchue kharka,isolated_dwelling,"['27.9779334', '27.9780334', '85.8295796', '85.8296796'] ",place,"Phakchue kharka, Jugal-03, Kyansing, Jugal, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                   ",0.106716668192569,27.9779834,85.8296296,8097788311,223193308,22,Jugal-03,सिन्धुपाल्चोक,Jugal,,Kyansing,,2226
27.894,85.8729,23DR027,road,"['27.8937476', '27.8941987', '85.8719184', '85.8729856'] ",highway,"23DR027, Paku, Bhotekoshi-01, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                     ",0.0533833348592354,27.8940074749456,85.8728669019821,1266787273,224134237,26,Bhotekoshi-01,सिन्धुपाल्चोक,Bhotekoshi,23DR027,,Paku,2299
27.8888,85.8638,23DR027,road,"['27.8929129', '27.8944751', '85.8653073', '85.8722908'] ",highway,"23DR027, Paku, Bhotekoshi-01, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                     ",0.0533833348592354,27.8930326,85.8666471,519874878,222618665,26,Bhotekoshi-01,सिन्धुपाल्चोक,Bhotekoshi,23DR027,,Paku,1942
27.88,85.8653,,road,"['27.8790404', '27.8803595', '85.8645688', '85.8654493'] ",highway,"Dhepche, Barhabise-07, Phalduk, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                    ",0.0533833348592354,27.879969980404,85.8652695937109,949605066,224697998,26,Barhabise-07,सिन्धुपाल्चोक,Barhabise,,Phalduk,Dhepche,1628
27.87135,85.86435,Gumtang-Bhairabkunda Road,road,"['27.7867651', '27.9108970', '85.8359404', '85.8990093'] ",highway,"Gumtang-Bhairabkunda Road, Purkandada, Barhabise-07, Ghipche, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                      ",0.0533833348592354,27.8716713,85.8624031,906021775,225210379,26,Barhabise-07,सिन्धुपाल्चोक,Barhabise,Gumtang-Bhairabkunda Road,Purkandada,,1789
27.862,85.8637,Gumtang-Bhairabkunda Road,road,"['27.7867651', '27.9108970', '85.8359404', '85.8990093'] ",highway,"Gumtang-Bhairabkunda Road, Purkandada, Barhabise-07, Ghipche, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                      ",0.0533833348592354,27.8615933,85.8605898,906021775,225210379,26,Barhabise-07,सिन्धुपाल्चोक,Barhabise,Gumtang-Bhairabkunda Road,Purkandada,,1741
27.8567,85.8594,Gumtang-Bhairabkunda Road,road,"['27.7867651', '27.9108970', '85.8359404', '85.8990093'] ",highway,"Gumtang-Bhairabkunda Road, Purkandada, Barhabise-07, Ghipche, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                      ",0.0533833348592354,27.8566153277613,85.859400716802,906021775,225210379,26,Barhabise-07,सिन्धुपाल्चोक,Barhabise,Gumtang-Bhairabkunda Road,Purkandada,,1870
27.851,85.8532,,road,"['27.8500784', '27.8562844', '85.8547370', '85.8579782'] ",highway,"Barhabise-07, Thagam, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                              ",0.0533833348592354,27.850457,85.854737,932287419,225977699,26,Barhabise-07,सिन्धुपाल्चोक,Barhabise,,Thagam,,2027
